investor_id,state,city,city_tier,age_group,gender,total_transactions,total_invested_inr,avg_transaction_inr,first_transaction,last_transaction,preferred_mode,kyc_status,annual_income_lakh
INV003695,Karnataka,Bangalore,T30,36-45,Male,11,1575077,143188.81818181818,2024-03-25,2025-05-19,Cheque,Pending,31.0
INV003696,Tamil Nadu,Coimbatore,B30,18-25,Female,8,775681,96960.125,2024-01-06,2025-04-28,Net Banking,Verified,4.0
INV003697,Maharashtra,Mumbai,T30,18-25,Male,12,1129176,94098.0,2024-01-31,2025-05-18,Cheque,Verified,6.3
INV003698,Madhya Pradesh,Bhopal,B30,36-45,Female,11,1699660,154514.54545454544,2024-01-13,2025-03-14,Cheque,Verified,41.5
INV003699,Uttar Pradesh,Agra,B30,26-35,Male,4,383675,95918.75,2024-10-08,2025-03-22,Net Banking,Verified,19.7
INV003700,Maharashtra,Nashik,B30,46-55,Male,5,377219,75443.8,2024-03-26,2025-01-30,Cheque,Verified,42.6
INV003701,Karnataka,Mysore,B30,18-25,Male,1,2851,2851.0,2024-09-14,2024-09-14,Cheque,Verified,6.7
INV003702,Madhya Pradesh,Bhopal,B30,36-45,Male,7,99074,14153.42857142857,2024-01-13,2025-03-24,Cheque,Verified,53.2
INV003703,Karnataka,Bangalore,T30,36-45,Female,5,282308,56461.6,2024-02-16,2025-05-20,Net Banking,Verified,20.8
INV003704,West Bengal,Kolkata,T30,18-25,Male,1,2788,2788.0,2025-01-28,2025-01-28,UPI,Verified,4.6
INV003705,Telangana,Hyderabad,T30,26-35,Male,11,1080393,98217.54545454546,2024-01-04,2025-05-23,UPI,Pending,8.0
INV003706,Punjab,Amritsar,B30,36-45,Female,1,9617,9617.0,2025-01-08,2025-01-08,Mandate,Verified,27.2
INV003707,Telangana,Hyderabad,T30,36-45,Female,8,906929,113366.125,2024-01-04,2025-04-23,Net Banking,Verified,55.5
INV003708,Punjab,Amritsar,B30,46-55,Male,12,1560590,130049.16666666667,2024-04-27,2025-04-25,Mandate,Verified,38.6
INV003709,Uttar Pradesh,Agra,B30,46-55,Female,8,384060,48007.5,2024-02-25,2025-05-28,Net Banking,Verified,21.0
INV003710,Rajasthan,Udaipur,B30,26-35,Male,7,154052,22007.428571428572,2024-01-31,2025-02-27,Net Banking,Verified,19.6
INV003711,Telangana,Hyderabad,T30,36-45,Female,8,798384,99798.0,2024-01-28,2025-01-23,Cheque,Verified,13.1
INV003712,Maharashtra,Pune,T30,46-55,Male,11,1657251,150659.18181818182,2024-04-07,2025-05-22,UPI,Verified,82.6
INV003713,West Bengal,Kolkata,T30,36-45,Female,11,411811,37437.36363636364,2024-01-08,2025-05-11,UPI,Verified,29.9
INV003714,Punjab,Chandigarh,T30,46-55,Female,5,1028282,205656.4,2024-02-08,2025-05-10,Net Banking,Pending,52.9
INV003715,Punjab,Amritsar,B30,18-25,Male,2,290537,145268.5,2024-04-09,2025-03-31,Mandate,Verified,5.8
INV003716,Uttar Pradesh,Kanpur,B30,36-45,Male,6,459026,76504.33333333333,2024-01-28,2025-01-11,Mandate,Verified,37.7
INV003717,Tamil Nadu,Coimbatore,B30,26-35,Female,10,1589116,158911.6,2024-01-19,2025-04-30,Cheque,Verified,20.8
INV003718,Telangana,Hyderabad,T30,46-55,Male,8,424288,53036.0,2024-01-31,2025-05-22,Cheque,Verified,65.3
INV003719,Uttar Pradesh,Kanpur,B30,26-35,Female,5,169109,33821.8,2024-05-30,2025-03-24,Mandate,Verified,8.3
INV003720,Madhya Pradesh,Bhopal,B30,36-45,Female,11,1632951,148450.0909090909,2024-03-09,2025-05-08,Mandate,Verified,49.4
INV003721,Karnataka,Mysore,B30,26-35,Male,2,5075,2537.5,2024-02-21,2025-02-15,Mandate,Verified,19.5
INV003722,Maharashtra,Nashik,B30,36-45,Female,11,1850371,168215.54545454544,2024-03-23,2025-05-29,UPI,Verified,50.8
INV003723,Tamil Nadu,Chennai,T30,26-35,Female,9,531706,59078.444444444445,2024-02-16,2025-02-27,UPI,Verified,10.9
INV003724,Punjab,Amritsar,B30,56+,Male,11,1140916,103719.63636363637,2024-01-30,2025-04-01,Mandate,Verified,52.5
INV003725,Gujarat,Ahmedabad,T30,26-35,Female,4,337590,84397.5,2024-02-18,2025-04-29,Cheque,Verified,8.4
INV003726,Tamil Nadu,Coimbatore,B30,26-35,Male,5,393716,78743.2,2024-04-08,2025-01-14,Net Banking,Verified,24.1
INV003727,Gujarat,Surat,T30,18-25,Female,3,158971,52990.333333333336,2024-03-17,2025-04-07,UPI,Pending,7.2
INV003728,West Bengal,Kolkata,T30,26-35,Male,5,741980,148396.0,2024-05-09,2025-03-31,Cheque,Verified,16.2
INV003729,Gujarat,Surat,T30,26-35,Male,1,40906,40906.0,2025-03-24,2025-03-24,Mandate,Verified,21.3
INV003730,Madhya Pradesh,Bhopal,B30,26-35,Male,3,592695,197565.0,2024-06-07,2025-01-16,Cheque,Verified,23.1
INV003731,Tamil Nadu,Coimbatore,B30,26-35,Female,12,2277196,189766.33333333334,2024-02-11,2025-05-13,Cheque,Verified,9.9
INV003732,West Bengal,Kolkata,T30,36-45,Male,12,2556852,213071.0,2024-01-15,2025-04-27,Cheque,Verified,56.1
INV003733,Telangana,Hyderabad,T30,26-35,Male,10,1201810,120181.0,2024-01-12,2025-03-31,Cheque,Verified,12.6
INV003734,Tamil Nadu,Coimbatore,B30,56+,Male,10,550720,55072.0,2024-01-30,2025-04-07,Cheque,Verified,70.3
INV003735,Gujarat,Ahmedabad,T30,36-45,Female,11,607402,55218.36363636364,2024-01-29,2025-02-13,Cheque,Verified,13.9
INV003736,Karnataka,Mysore,B30,18-25,Male,12,1581620,131801.66666666666,2024-01-11,2025-04-18,UPI,Verified,4.9
INV003737,Punjab,Chandigarh,T30,18-25,Male,10,1394497,139449.7,2024-01-03,2025-04-29,Net Banking,Verified,4.4
INV003738,Delhi,Noida,T30,26-35,Male,9,889513,98834.77777777778,2024-06-08,2025-05-05,Net Banking,Verified,19.0
INV003739,Gujarat,Surat,T30,46-55,Female,7,941571,134510.14285714287,2024-01-15,2024-12-30,Cheque,Verified,81.0
INV003740,Karnataka,Bangalore,T30,56+,Female,11,1236535,112412.27272727272,2024-04-05,2025-02-10,Cheque,Verified,16.2
INV003741,Madhya Pradesh,Bhopal,B30,36-45,Male,9,563608,62623.11111111111,2024-01-18,2025-02-27,Mandate,Verified,30.3
INV003742,Tamil Nadu,Chennai,T30,56+,Female,5,808139,161627.8,2024-01-11,2025-02-26,UPI,Verified,53.9
INV003743,West Bengal,Kolkata,T30,46-55,Male,6,827366,137894.33333333334,2024-04-07,2025-02-18,UPI,Verified,79.9
INV003744,Karnataka,Mysore,B30,18-25,Female,12,1604217,133684.75,2024-01-06,2025-05-21,Mandate,Verified,4.1
INV003745,West Bengal,Kolkata,T30,36-45,Male,12,1958360,163196.66666666666,2024-04-07,2025-05-01,Cheque,Verified,17.8
INV003746,Uttar Pradesh,Agra,B30,56+,Female,1,356141,356141.0,2025-03-24,2025-03-24,UPI,Verified,57.0
INV003747,Madhya Pradesh,Indore,T30,26-35,Female,7,821969,117424.14285714286,2024-05-07,2025-05-22,UPI,Verified,21.7
INV003748,Madhya Pradesh,Indore,T30,46-55,Male,12,1212942,101078.5,2024-02-05,2025-03-17,Net Banking,Verified,66.4
INV003749,Delhi,New Delhi,T30,36-45,Female,5,364046,72809.2,2024-01-21,2024-10-21,Mandate,Verified,25.6
INV003750,Uttar Pradesh,Kanpur,B30,26-35,Female,6,251486,41914.333333333336,2024-02-12,2025-05-11,Mandate,Verified,23.6
INV003751,Delhi,New Delhi,T30,26-35,Male,6,321289,53548.166666666664,2024-02-21,2025-03-28,Mandate,Verified,14.1
INV003752,Uttar Pradesh,Lucknow,T30,46-55,Male,3,477604,159201.33333333334,2024-05-27,2024-11-09,Mandate,Verified,24.4
INV003753,Punjab,Chandigarh,T30,36-45,Male,2,17810,8905.0,2024-11-18,2025-04-01,Mandate,Verified,57.4
INV003754,Delhi,New Delhi,T30,36-45,Female,1,549608,549608.0,2024-01-27,2024-01-27,Mandate,Verified,23.2
INV003755,Punjab,Chandigarh,T30,46-55,Male,5,605209,121041.8,2024-01-22,2024-11-05,UPI,Verified,42.7
INV003756,Telangana,Hyderabad,T30,26-35,Male,9,773167,85907.44444444444,2024-02-13,2025-04-29,Mandate,Verified,6.9
INV003757,Uttar Pradesh,Agra,B30,18-25,Male,9,487952,54216.88888888889,2024-01-17,2025-05-22,Net Banking,Verified,3.7
INV003758,Maharashtra,Pune,T30,26-35,Female,5,282540,56508.0,2024-02-04,2025-03-01,Net Banking,Verified,11.2
INV003759,Haryana,Gurugram,T30,26-35,Male,5,919479,183895.8,2024-02-09,2025-04-11,Net Banking,Pending,6.1
INV003760,Uttar Pradesh,Lucknow,T30,26-35,Male,3,458495,152831.66666666666,2024-09-25,2025-05-09,Cheque,Verified,15.4
INV003761,Karnataka,Mysore,B30,46-55,Male,10,417186,41718.6,2024-04-02,2025-03-31,Cheque,Verified,61.2
INV003762,Telangana,Hyderabad,T30,36-45,Male,8,996800,124600.0,2024-03-25,2025-03-22,UPI,Verified,39.4
INV003763,Haryana,Faridabad,B30,26-35,Female,3,50583,16861.0,2024-03-06,2024-11-15,UPI,Verified,19.1
INV003764,Tamil Nadu,Coimbatore,B30,46-55,Female,2,166105,83052.5,2024-04-03,2024-08-24,Cheque,Verified,16.0
INV003765,Uttar Pradesh,Kanpur,B30,26-35,Male,7,838965,119852.14285714286,2024-02-05,2025-05-21,UPI,Verified,11.1
INV003766,West Bengal,Kolkata,T30,36-45,Male,12,1032643,86053.58333333333,2024-01-14,2025-05-23,Net Banking,Verified,52.3
INV003767,Madhya Pradesh,Bhopal,B30,36-45,Female,12,769844,64153.666666666664,2024-01-19,2025-03-27,Cheque,Verified,13.6
INV003768,Telangana,Hyderabad,T30,18-25,Male,2,11363,5681.5,2024-06-28,2025-05-17,UPI,Verified,4.9
INV003769,Gujarat,Ahmedabad,T30,46-55,Female,8,1329674,166209.25,2024-01-28,2025-05-01,Cheque,Verified,74.8
INV003770,Gujarat,Surat,T30,46-55,Male,2,313359,156679.5,2025-04-13,2025-05-19,Cheque,Verified,77.8
INV003771,Telangana,Hyderabad,T30,46-55,Male,12,711262,59271.833333333336,2024-01-12,2025-05-27,UPI,Verified,47.6
INV003772,Punjab,Amritsar,B30,18-25,Female,11,697876,63443.27272727273,2024-02-20,2025-02-22,Mandate,Pending,6.8
INV003773,West Bengal,Kolkata,T30,46-55,Female,6,1125157,187526.16666666666,2024-05-12,2025-05-26,Cheque,Verified,53.9
INV003774,Madhya Pradesh,Indore,T30,26-35,Male,1,8153,8153.0,2024-06-13,2024-06-13,UPI,Verified,17.5
INV003775,Maharashtra,Mumbai,T30,56+,Male,9,517027,57447.444444444445,2024-03-22,2025-05-03,Mandate,Verified,12.8
INV003776,Punjab,Amritsar,B30,26-35,Male,2,361932,180966.0,2024-01-20,2024-12-26,Mandate,Verified,22.7
INV003777,Telangana,Hyderabad,T30,46-55,Male,1,12031,12031.0,2024-05-29,2024-05-29,UPI,Verified,94.5
INV003778,Tamil Nadu,Chennai,T30,36-45,Male,10,1216994,121699.4,2024-02-06,2025-05-10,Mandate,Verified,59.4
INV003779,Delhi,New Delhi,T30,26-35,Male,8,647438,80929.75,2024-03-30,2025-04-16,Mandate,Verified,21.9
INV003780,Haryana,Faridabad,B30,26-35,Male,10,722906,72290.6,2024-02-01,2025-03-09,Cheque,Verified,10.1
INV003781,Tamil Nadu,Coimbatore,B30,26-35,Male,11,1339079,121734.45454545454,2024-01-18,2025-03-02,Net Banking,Verified,15.8
INV003782,Tamil Nadu,Chennai,T30,36-45,Male,11,1445434,131403.0909090909,2024-01-24,2025-04-21,Mandate,Verified,44.5
INV003783,Madhya Pradesh,Indore,T30,18-25,Male,11,1328296,120754.18181818182,2024-02-29,2025-05-25,UPI,Verified,3.5
INV003784,Telangana,Hyderabad,T30,56+,Female,2,243086,121543.0,2024-02-23,2024-08-27,Mandate,Verified,8.2
INV003785,Karnataka,Bangalore,T30,36-45,Male,7,386433,55204.71428571428,2024-04-11,2025-04-17,Mandate,Verified,28.2
INV003786,Rajasthan,Jaipur,T30,36-45,Male,3,195047,65015.666666666664,2024-06-16,2025-05-23,Mandate,Verified,55.0
INV003787,Karnataka,Mysore,B30,46-55,Male,12,660714,55059.5,2024-01-09,2025-05-29,Cheque,Verified,29.3
INV003788,Tamil Nadu,Chennai,T30,18-25,Male,6,720969,120161.5,2024-02-17,2025-05-09,Cheque,Verified,3.1
INV003789,Rajasthan,Udaipur,B30,36-45,Male,7,1242976,177568.0,2024-03-23,2025-05-19,Cheque,Verified,29.9
INV003790,Maharashtra,Pune,T30,26-35,Male,1,459153,459153.0,2024-04-08,2024-04-08,Cheque,Verified,10.5
INV003791,Tamil Nadu,Coimbatore,B30,46-55,Male,11,1196173,108743.0,2024-01-22,2025-05-07,Mandate,Verified,77.4
INV003792,Maharashtra,Pune,T30,46-55,Male,7,602168,86024.0,2024-06-25,2025-03-06,UPI,Verified,17.9
INV003793,Delhi,New Delhi,T30,46-55,Male,9,907332,100814.66666666667,2024-02-03,2025-04-12,Cheque,Verified,94.3
INV003794,Gujarat,Ahmedabad,T30,26-35,Male,11,1872555,170232.27272727274,2024-01-31,2025-02-19,UPI,Verified,22.1
INV003795,West Bengal,Kolkata,T30,18-25,Male,12,1099859,91654.91666666667,2024-01-05,2025-02-14,Cheque,Verified,7.6
INV003796,Delhi,Noida,T30,26-35,Male,2,444876,222438.0,2024-10-29,2025-01-25,Cheque,Verified,19.1
INV003797,Madhya Pradesh,Indore,T30,26-35,Male,8,1771215,221401.875,2024-01-11,2025-04-25,Mandate,Verified,6.6
INV003798,Karnataka,Bangalore,T30,36-45,Male,9,1054083,117120.33333333333,2024-01-18,2025-04-22,Net Banking,Verified,53.9
INV003799,Punjab,Amritsar,B30,18-25,Male,8,416766,52095.75,2024-01-31,2025-04-17,Mandate,Verified,5.6
INV003800,Madhya Pradesh,Bhopal,B30,26-35,Male,4,586331,146582.75,2024-04-26,2025-05-13,Mandate,Verified,18.8
INV003801,Punjab,Chandigarh,T30,26-35,Male,6,360674,60112.333333333336,2024-01-10,2025-01-02,UPI,Pending,17.8
INV003802,Punjab,Amritsar,B30,18-25,Female,1,13397,13397.0,2024-11-25,2024-11-25,UPI,Verified,5.5
INV003803,Rajasthan,Jaipur,T30,26-35,Male,7,1337295,191042.14285714287,2024-01-10,2025-04-12,UPI,Verified,10.8
INV003804,Karnataka,Bangalore,T30,46-55,Male,4,774062,193515.5,2024-02-12,2025-03-05,Cheque,Verified,81.9
INV003805,Madhya Pradesh,Indore,T30,26-35,Female,5,749216,149843.2,2024-06-28,2025-04-06,UPI,Verified,17.0
INV003806,Karnataka,Bangalore,T30,26-35,Male,7,787429,112489.85714285714,2024-02-29,2025-04-19,Mandate,Verified,14.7
INV003807,Rajasthan,Udaipur,B30,46-55,Male,2,149626,74813.0,2024-09-13,2025-02-26,Net Banking,Verified,76.4
INV003808,Madhya Pradesh,Bhopal,B30,46-55,Female,10,1718145,171814.5,2024-03-11,2025-04-26,Cheque,Verified,62.5
INV003809,Tamil Nadu,Coimbatore,B30,36-45,Male,6,1239105,206517.5,2024-03-29,2025-04-02,Cheque,Verified,45.3
INV003810,Maharashtra,Nashik,B30,26-35,Male,8,2350686,293835.75,2024-01-14,2025-03-25,Net Banking,Verified,24.7
INV003811,Gujarat,Surat,T30,46-55,Female,11,1643813,149437.54545454544,2024-01-14,2025-05-17,Net Banking,Verified,83.6
INV003812,Haryana,Faridabad,B30,18-25,Female,11,1334596,121326.90909090909,2024-04-01,2025-05-03,Cheque,Pending,3.6
INV003813,Rajasthan,Udaipur,B30,36-45,Male,8,700454,87556.75,2024-01-30,2025-03-16,Mandate,Pending,23.6
INV003814,Rajasthan,Udaipur,B30,36-45,Female,3,471143,157047.66666666666,2024-04-05,2024-09-16,Mandate,Verified,12.5
INV003815,Gujarat,Surat,T30,36-45,Male,12,1561443,130120.25,2024-01-09,2025-04-17,UPI,Verified,38.7
INV003816,West Bengal,Kolkata,T30,26-35,Female,4,937996,234499.0,2024-08-28,2025-05-26,Net Banking,Verified,17.0
INV003817,Gujarat,Surat,T30,26-35,Male,6,1218270,203045.0,2024-01-31,2025-04-04,Mandate,Verified,9.0
INV003818,Gujarat,Surat,T30,36-45,Male,3,402107,134035.66666666666,2024-09-15,2025-05-21,Cheque,Verified,25.3
INV003819,Haryana,Gurugram,T30,26-35,Male,5,288285,57657.0,2024-02-11,2024-09-05,Net Banking,Verified,19.0
INV003820,Tamil Nadu,Chennai,T30,56+,Male,5,483253,96650.6,2024-01-21,2025-03-18,Net Banking,Verified,61.2
INV003821,Delhi,Noida,T30,18-25,Female,7,804198,114885.42857142857,2024-01-02,2025-04-22,Net Banking,Pending,6.4
INV003822,Rajasthan,Jaipur,T30,26-35,Male,9,1612279,179142.11111111112,2024-05-07,2025-04-01,Cheque,Verified,12.9
INV003823,Madhya Pradesh,Indore,T30,26-35,Male,7,492715,70387.85714285714,2024-01-29,2024-11-11,UPI,Verified,10.5
INV003824,Telangana,Hyderabad,T30,26-35,Male,12,1841368,153447.33333333334,2024-03-14,2025-05-17,Net Banking,Verified,9.4
INV003825,Telangana,Hyderabad,T30,56+,Male,8,530735,66341.875,2024-03-22,2025-05-02,Cheque,Verified,69.6
INV003826,West Bengal,Kolkata,T30,18-25,Male,3,482358,160786.0,2024-05-01,2025-01-25,UPI,Verified,7.7
INV003827,Tamil Nadu,Chennai,T30,26-35,Male,1,10093,10093.0,2024-08-04,2024-08-04,Cheque,Verified,12.1
INV003828,Karnataka,Bangalore,T30,18-25,Male,10,1006033,100603.3,2024-02-25,2024-10-07,Mandate,Verified,7.6
INV003829,Punjab,Amritsar,B30,36-45,Male,12,456361,38030.083333333336,2024-02-12,2025-04-29,Mandate,Verified,55.6
INV003830,Punjab,Amritsar,B30,26-35,Male,10,986735,98673.5,2024-01-24,2025-03-25,Net Banking,Verified,17.6
INV003831,Rajasthan,Jaipur,T30,56+,Male,1,3340,3340.0,2024-09-28,2024-09-28,UPI,Verified,21.2
INV003832,Karnataka,Mysore,B30,46-55,Male,8,420804,52600.5,2024-03-06,2025-05-11,Cheque,Verified,34.4
INV003833,Delhi,New Delhi,T30,26-35,Male,6,456418,76069.66666666667,2024-05-20,2024-12-03,Cheque,Verified,11.7
INV003834,Madhya Pradesh,Bhopal,B30,36-45,Male,6,244277,40712.833333333336,2024-02-22,2025-01-28,Net Banking,Verified,25.1
INV003835,Delhi,Noida,T30,36-45,Female,7,511145,73020.71428571429,2024-01-26,2025-01-28,Mandate,Verified,58.3
INV003836,Karnataka,Bangalore,T30,36-45,Male,7,636966,90995.14285714286,2024-01-26,2025-03-21,UPI,Verified,12.4
INV003837,Punjab,Amritsar,B30,26-35,Female,2,334381,167190.5,2024-02-18,2024-12-01,UPI,Verified,15.2
INV003838,Gujarat,Surat,T30,18-25,Female,3,974791,324930.3333333333,2024-01-19,2024-12-03,Mandate,Pending,5.1
INV003839,Gujarat,Surat,T30,26-35,Female,2,9224,4612.0,2024-08-13,2024-12-30,Cheque,Pending,11.5
INV003840,Rajasthan,Jaipur,T30,36-45,Male,3,60360,20120.0,2024-01-27,2024-06-04,Cheque,Verified,54.6
INV003841,Karnataka,Mysore,B30,26-35,Male,2,503535,251767.5,2024-03-18,2024-04-22,Mandate,Verified,15.7
INV003842,Maharashtra,Pune,T30,36-45,Male,3,720456,240152.0,2024-03-25,2025-02-01,Net Banking,Verified,34.3
INV003843,Punjab,Amritsar,B30,56+,Male,1,25121,25121.0,2024-09-20,2024-09-20,Mandate,Verified,31.8
INV003844,Maharashtra,Nashik,B30,26-35,Female,11,1195166,108651.45454545454,2024-02-06,2025-04-21,UPI,Pending,15.9
INV003845,Gujarat,Surat,T30,26-35,Female,4,267787,66946.75,2024-04-28,2024-10-11,Cheque,Verified,10.1
INV003846,Uttar Pradesh,Agra,B30,46-55,Female,8,737601,92200.125,2024-01-05,2025-05-09,Mandate,Verified,44.2
INV003847,Telangana,Hyderabad,T30,26-35,Male,12,728655,60721.25,2024-01-20,2025-05-16,Cheque,Verified,19.7
INV003848,Telangana,Hyderabad,T30,26-35,Male,9,1278238,142026.44444444444,2024-02-21,2025-02-03,Cheque,Verified,24.0
INV003849,Karnataka,Mysore,B30,26-35,Male,8,857519,107189.875,2024-03-18,2025-04-08,Net Banking,Verified,7.6
INV003850,Tamil Nadu,Chennai,T30,56+,Female,1,43811,43811.0,2025-05-30,2025-05-30,UPI,Verified,73.1
INV003851,Karnataka,Bangalore,T30,46-55,Male,11,1061210,96473.63636363637,2024-04-30,2025-05-15,Mandate,Verified,60.6
INV003852,Maharashtra,Mumbai,T30,56+,Male,3,91972,30657.333333333332,2024-07-30,2025-04-29,Cheque,Verified,12.2
INV003853,Tamil Nadu,Coimbatore,B30,26-35,Male,9,1125858,125095.33333333333,2024-02-12,2025-05-15,Cheque,Verified,16.1
INV003854,Maharashtra,Pune,T30,26-35,Male,5,187297,37459.4,2024-05-22,2025-02-03,Cheque,Verified,16.5
INV003855,Haryana,Faridabad,B30,56+,Male,6,439652,73275.33333333333,2024-04-24,2025-03-04,UPI,Verified,58.1
INV003856,Madhya Pradesh,Indore,T30,36-45,Male,5,200046,40009.2,2024-05-23,2024-12-18,Mandate,Verified,46.7
INV003857,Madhya Pradesh,Indore,T30,18-25,Male,7,2161038,308719.71428571426,2024-07-12,2025-05-10,Cheque,Verified,3.8
INV003858,Rajasthan,Jaipur,T30,36-45,Male,5,407811,81562.2,2024-06-20,2025-05-28,Mandate,Verified,21.6
INV003859,Karnataka,Bangalore,T30,36-45,Male,5,526947,105389.4,2024-01-29,2024-10-16,Net Banking,Pending,28.5
INV003860,Punjab,Chandigarh,T30,26-35,Male,11,1430848,130077.09090909091,2024-01-12,2025-05-24,Net Banking,Verified,20.4
INV003861,Punjab,Chandigarh,T30,26-35,Female,1,128960,128960.0,2024-09-07,2024-09-07,Net Banking,Verified,13.8
INV003862,Madhya Pradesh,Indore,T30,26-35,Male,9,412044,45782.666666666664,2024-02-25,2025-02-26,Cheque,Verified,17.0
INV003863,Gujarat,Surat,T30,36-45,Male,2,6928,3464.0,2024-01-10,2025-04-25,Cheque,Verified,13.9
INV003864,Gujarat,Ahmedabad,T30,36-45,Female,4,527430,131857.5,2024-03-03,2025-04-30,Net Banking,Verified,49.8
INV003865,Gujarat,Ahmedabad,T30,18-25,Female,10,633518,63351.8,2024-01-02,2025-05-27,Cheque,Verified,3.3
INV003866,Rajasthan,Udaipur,B30,46-55,Female,2,203152,101576.0,2024-05-26,2024-08-13,Cheque,Verified,92.0
INV003867,Punjab,Amritsar,B30,18-25,Male,4,504587,126146.75,2024-03-07,2024-11-22,Cheque,Verified,4.4
INV003868,Gujarat,Surat,T30,36-45,Male,9,341572,37952.444444444445,2024-02-26,2025-05-09,Net Banking,Verified,25.8
INV003869,Maharashtra,Mumbai,T30,18-25,Male,5,278638,55727.6,2024-01-18,2025-03-30,Cheque,Verified,5.0
INV003870,West Bengal,Kolkata,T30,26-35,Male,5,917476,183495.2,2024-04-15,2025-03-05,Cheque,Verified,15.0
INV003871,Uttar Pradesh,Agra,B30,18-25,Male,4,687469,171867.25,2024-06-04,2025-03-31,Net Banking,Verified,7.6
INV003872,Uttar Pradesh,Kanpur,B30,26-35,Male,11,1036120,94192.72727272728,2024-05-15,2025-05-13,Mandate,Pending,20.1
INV003873,Telangana,Hyderabad,T30,36-45,Female,4,354071,88517.75,2024-02-08,2025-05-04,Cheque,Verified,37.2
INV003874,Punjab,Amritsar,B30,26-35,Female,9,1321969,146885.44444444444,2024-03-19,2025-03-31,Net Banking,Verified,16.5
INV003875,Maharashtra,Nashik,B30,26-35,Male,1,1064,1064.0,2024-12-04,2024-12-04,Mandate,Verified,10.1
INV003876,Rajasthan,Udaipur,B30,18-25,Male,10,1175061,117506.1,2024-01-06,2025-03-31,Net Banking,Verified,5.6
INV003877,Rajasthan,Udaipur,B30,36-45,Female,6,663193,110532.16666666667,2024-08-28,2025-05-04,Cheque,Verified,25.4
INV003878,Haryana,Gurugram,T30,56+,Male,5,50637,10127.4,2024-02-15,2024-08-06,Mandate,Pending,27.9
INV003879,West Bengal,Kolkata,T30,26-35,Male,2,61493,30746.5,2024-08-01,2025-04-01,Cheque,Verified,13.6
INV003880,Gujarat,Surat,T30,26-35,Male,8,52016,6502.0,2024-02-03,2025-05-28,Net Banking,Verified,9.6
INV003881,Gujarat,Surat,T30,36-45,Female,1,2997,2997.0,2024-04-27,2024-04-27,Mandate,Verified,23.0
INV003882,Maharashtra,Nashik,B30,36-45,Male,7,737000,105285.71428571429,2024-03-05,2025-04-25,Net Banking,Verified,51.6
INV003883,West Bengal,Kolkata,T30,26-35,Male,8,1010259,126282.375,2024-10-03,2025-05-06,Net Banking,Verified,6.7
INV003884,Rajasthan,Udaipur,B30,18-25,Male,5,145853,29170.6,2024-08-08,2025-05-15,Cheque,Verified,6.6
INV003885,West Bengal,Kolkata,T30,36-45,Male,7,211884,30269.14285714286,2024-06-06,2025-05-30,Cheque,Verified,52.3
INV003886,Punjab,Chandigarh,T30,26-35,Male,1,1915,1915.0,2024-09-14,2024-09-14,Mandate,Verified,19.7
INV003887,Rajasthan,Udaipur,B30,56+,Female,8,1306852,163356.5,2024-05-14,2025-05-20,Mandate,Verified,54.1
INV003888,Telangana,Hyderabad,T30,56+,Female,10,1404708,140470.8,2024-01-16,2025-05-13,UPI,Verified,8.6
INV003889,Rajasthan,Udaipur,B30,46-55,Male,4,1138734,284683.5,2024-02-03,2025-05-25,Cheque,Verified,42.6
INV003890,Madhya Pradesh,Bhopal,B30,26-35,Male,2,810017,405008.5,2024-04-15,2024-05-19,Mandate,Verified,18.8
INV003891,Telangana,Hyderabad,T30,26-35,Male,5,572170,114434.0,2024-02-24,2024-10-02,Net Banking,Verified,21.8
INV003892,Punjab,Amritsar,B30,46-55,Male,12,566340,47195.0,2024-01-02,2025-05-13,Cheque,Verified,24.4
INV003893,Karnataka,Bangalore,T30,46-55,Male,3,353775,117925.0,2024-05-31,2025-04-04,Cheque,Verified,78.5
INV003894,Tamil Nadu,Coimbatore,B30,26-35,Male,9,1431061,159006.77777777778,2024-01-06,2025-03-20,Mandate,Verified,14.9
INV003895,Maharashtra,Nashik,B30,26-35,Male,2,210801,105400.5,2024-02-03,2024-06-24,Cheque,Verified,14.2
INV003896,Haryana,Faridabad,B30,56+,Female,8,630552,78819.0,2024-02-09,2025-03-28,UPI,Verified,14.3
INV003897,Tamil Nadu,Coimbatore,B30,26-35,Male,6,83553,13925.5,2024-04-09,2025-04-02,Mandate,Verified,24.0
INV003898,Madhya Pradesh,Indore,T30,26-35,Male,4,790554,197638.5,2024-04-07,2025-05-04,Net Banking,Verified,6.2
INV003899,Haryana,Gurugram,T30,36-45,Female,9,1218551,135394.55555555556,2024-02-20,2025-04-13,Net Banking,Verified,21.3
INV003900,Gujarat,Ahmedabad,T30,36-45,Male,3,84971,28323.666666666668,2024-09-25,2025-04-04,Net Banking,Verified,27.7
INV003901,Delhi,Gurugram,T30,46-55,Male,10,1575680,157568.0,2024-03-04,2025-03-14,Mandate,Verified,45.4
INV003902,Karnataka,Mysore,B30,26-35,Male,10,1375351,137535.1,2024-01-08,2025-05-09,Mandate,Verified,23.1
INV003903,Karnataka,Mysore,B30,18-25,Female,11,1379099,125372.63636363637,2024-02-07,2025-01-24,Net Banking,Verified,6.6
INV003904,Karnataka,Bangalore,T30,46-55,Male,5,385839,77167.8,2024-03-03,2025-03-03,Cheque,Verified,67.6
INV003905,Maharashtra,Mumbai,T30,26-35,Male,7,70428,10061.142857142857,2024-04-28,2025-05-08,Cheque,Verified,24.3
